postcode,locality,region,long,lat,territory,island
"4940","Eketahuna","Manawatu-Wanganui","175.7031","-40.6454","Tararua District","North Island"
"4941","Pahiatua","Manawatu-Wanganui","175.8422","-40.4521","Tararua District","North Island"
"4942","Dannevirke","Manawatu-Wanganui","176.0966","-40.2098","Tararua District","North Island"
"4943","Norsewood","Manawatu-Wanganui","176.2163","-40.0694","Tararua District","North Island"
"4944","Pongaroa","Manawatu-Wanganui","176.1906","-40.5426","Tararua District","North Island"
"4945","Woodville","Manawatu-Wanganui","175.8689","-40.3378","Tararua District","North Island"
"4970","Ti-tree Point","Hawke's Bay","176.4123","-40.3934","Central Hawke's Bay District","North Island"
"4971","Waipatiki","Manawatu-Wanganui","176.1816","-40.355","Tararua District","North Island"
"4972","Kiritaki","Manawatu-Wanganui","176.006","-40.2398","Tararua District","North Island"
"4973","Waipatiki","Manawatu-Wanganui","176.2901","-40.2554","Tararua District","North Island"
"4974","Ngamoko","Manawatu-Wanganui","176.1951","-40.0491","Tararua District","North Island"
"4975","Tahoraiti","Manawatu-Wanganui","176.0999","-40.3018","Tararua District","North Island"
"4976","Raumati","Manawatu-Wanganui","176.1673","-40.1995","Tararua District","North Island"
"4977","Makotuku","Manawatu-Wanganui","176.2232","-40.124","Tararua District","North Island"
"4978","Piripiri","Manawatu-Wanganui","176.0556","-40.141","Tararua District","North Island"
"4979","Waione","Manawatu-Wanganui","176.301","-40.4364","Tararua District","North Island"
"4981","Kaitawa","Manawatu-Wanganui","175.8807","-40.5303","Tararua District","North Island"
"4982","Ngaturi","Manawatu-Wanganui","175.9762","-40.4288","Tararua District","North Island"
"4983","Ballance","Manawatu-Wanganui","175.767","-40.3984","Tararua District","North Island"
"4984","Konini","Manawatu-Wanganui","175.7673","-40.5081","Tararua District","North Island"
"4985","Makuri","Manawatu-Wanganui","176.0472","-40.4982","Tararua District","North Island"
"4986","Haunui","Manawatu-Wanganui","175.958","-40.5926","Tararua District","North Island"
"4987","Konini","Manawatu-Wanganui","175.7835","-40.522","Tararua District","North Island"
"4988","Mangamaire","Manawatu-Wanganui","175.6967","-40.5086","Tararua District","North Island"
"4989","Makuri","Manawatu-Wanganui","176.0492","-40.5302","Tararua District","North Island"
"4990","Waimiro","Manawatu-Wanganui","176.1541","-40.4787","Tararua District","North Island"
"4991","Aohanga","Manawatu-Wanganui","176.3283","-40.6126","Tararua District","North Island"
"4992","Waione","Manawatu-Wanganui","176.2536","-40.5133","Tararua District","North Island"
"4993","Tane","Manawatu-Wanganui","175.791","-40.5785","Tararua District","North Island"
"4994","Eketahuna","Wellington","175.6726","-40.6634","Masterton District","North Island"
"4995","Nireaha","Manawatu-Wanganui","175.6436","-40.5863","Tararua District","North Island"
"4996","Tiraumea","Wellington","175.9936","-40.6679","Masterton District","North Island"
"4997","Hopelands","Manawatu-Wanganui","175.9944","-40.3626","Tararua District","North Island"
"4998","Papatawa","Manawatu-Wanganui","175.9108","-40.2855","Tararua District","North Island"
"4999","Woodville","Manawatu-Wanganui","175.834","-40.3205","Tararua District","North Island"
"5010","Alicetown","Wellington","174.9198","-41.1971","Lower Hutt","North Island"
"5010","Avalon","Wellington","174.9198","-41.1971","Lower Hutt City","North Island"
"5010","Belmont","Wellington","174.9198","-41.1971","Lower Hutt","North Island"
"5010","Belmont Regional Park","Wellington","174.9198","-41.1971","Lower Hutt","North Island"
"5010","Boulcott","Wellington","174.9198","-41.1971","Lower Hutt","North Island"
"5010","Gracefield","Wellington","174.9198","-41.1971","Lower Hutt","North Island"
"5010","Harbour View","Wellington","174.9198","-41.1971","Lower Hutt","North Island"
"5010","Kelson","Wellington","174.9198","-41.1971","Lower Hutt","North Island"
"5010","Lower Hutt Central","Wellington","174.9198","-41.1971","Lower Hutt","North Island"
"5010","Maungaraki","Wellington","174.9198","-41.1971","Lower Hutt","North Island"
"5010","Melling","Wellington","174.9198","-41.1971","Lower Hutt","North Island"
"5010","Moera","Wellington","174.9198","-41.1971","Lower Hutt","North Island"
"5010","Normandale","Wellington","174.9198","-41.1971","Lower Hutt","North Island"
"5010","Seaview","Wellington","174.9198","-41.1971","Lower Hutt","North Island"
"5010","Tirohanga","Wellington","174.9198","-41.1971","Lower Hutt","North Island"
"5010","Waiwhetu","Wellington","174.9198","-41.1971","Lower Hutt","North Island"
"5010","Woburn","Wellington","174.9198","-41.1971","Lower Hutt","North Island"
"5011","Avalon","Wellington","174.9522","-41.1943","Lower Hutt","North Island"
"5011","Epuni","Wellington","174.9522","-41.1943","Lower Hutt","North Island"
"5011","Fairfield","Wellington","174.9522","-41.1943","Lower Hutt","North Island"
"5011","Naenae","Wellington","174.9522","-41.1943","Lower Hutt","North Island"
"5011","Taita","Wellington","174.9522","-41.1943","Lower Hutt City","North Island"
"5011","Waterloo","Wellington","174.9522","-41.1943","Lower Hutt","North Island"
"5012","Korokoro","Wellington","174.8757","-41.2338","Lower Hutt","North Island"
"5012","Petone","Wellington","174.8757","-41.2338","Lower Hutt City","North Island"
"5013","Days Bay","Wellington","174.8854","-41.3154","Lower Hutt","North Island"
"5013","Eastbourne","Wellington","174.8854","-41.3154","Lower Hutt","North Island"
"5013","Lowry Bay","Wellington","174.8854","-41.3154","Lower Hutt","North Island"
"5013","Mahina Bay","Wellington","174.8854","-41.3154","Lower Hutt","North Island"
"5013","Muritai","Wellington","174.8854","-41.3154","Lower Hutt City","North Island"
"5013","Point Howard","Wellington","174.8854","-41.3154","Lower Hutt","North Island"
"5013","Sunshine Bay","Wellington","174.8854","-41.3154","Lower Hutt","North Island"
"5013","York Bay","Wellington","174.8854","-41.3154","Lower Hutt","North Island"
"5014","Wainuiomata","Wellington","174.9483","-41.2634","Lower Hutt City","North Island"
"5016","Horokiwi","Wellington","174.8499","-41.2128","Wellington","North Island"
"5016","Korokoro","Wellington","174.8499","-41.2128","Wellington City","North Island"
"5018","Birchville","Wellington","175.0935","-41.1195","Upper Hutt","North Island"
"5018","Brown Owl","Wellington","175.0935","-41.1195","Upper Hutt","North Island"
"5018","Clouston Park","Wellington","175.0935","-41.1195","Upper Hutt","North Island"
"5018","Ebdentown","Wellington","175.0935","-41.1195","Upper Hutt","North Island"
"5018","Elderslea","Wellington","175.0935","-41.1195","Upper Hutt","North Island"
"5018","Haywards","Wellington","175.0935","-41.1195","Upper Hutt","North Island"
"5018","Heretaunga","Wellington","175.0935","-41.1195","Upper Hutt","North Island"
"5018","Kingsley Heights","Wellington","175.0935","-41.1195","Upper Hutt","North Island"
"5018","Maidstone","Wellington","175.0935","-41.1195","Upper Hutt","North Island"
"5018","Maoribank","Wellington","175.0935","-41.1195","Upper Hutt City","North Island"
"5018","Riverstone Terraces","Wellington","175.0935","-41.1195","Upper Hutt","North Island"
"5018","Te Marua","Wellington","175.0935","-41.1195","Upper Hutt","North Island"
"5018","Timberlea","Wellington","175.0935","-41.1195","Upper Hutt","North Island"
"5018","Totara Park","Wellington","175.0935","-41.1195","Upper Hutt","North Island"
"5018","Trentham","Wellington","175.0935","-41.1195","Upper Hutt","North Island"
"5018","Trentham Military Camp","Wellington","175.0935","-41.1195","Upper Hutt","North Island"
"5018","Upper Hutt Central","Wellington","175.0935","-41.1195","Upper Hutt","North Island"
"5018","Wallaceville","Wellington","175.0935","-41.1195","Upper Hutt","North Island"
"5019","Manor Park","Wellington","174.9949","-41.1703","Upper Hutt","North Island"
"5019","Pinehaven","Wellington","174.9949","-41.1703","Upper Hutt City","North Island"
"5019","Silverstream","Wellington","174.9949","-41.1703","Upper Hutt","North Island"
"5019","Stokes Valley","Wellington","174.9949","-41.1703","Upper Hutt","North Island"
"5019","Taita","Wellington","174.9949","-41.1703","Upper Hutt","North Island"
"5022","Elsdon","Wellington","174.8198","-41.1245","Porirua City","North Island"
"5022","Porirua","Wellington","174.8198","-41.1245","Porirua","North Island"
"5022","Tawa","Wellington","174.8198","-41.1245","Porirua","North Island"
"5022","Titahi Bay","Wellington","174.8198","-41.1245","Porirua","North Island"
"5024","Aotea","Wellington","174.8788","-41.1304","Porirua","North Island"
"5024","Ascot Park","Wellington","174.8788","-41.1304","Porirua","North Island"
"5024","Cannons Creek","Wellington","174.8788","-41.1304","Porirua","North Island"
"5024","Papakowhai","Wellington","174.8788","-41.1304","Porirua","North Island"
"5024","Paremata","Wellington","174.8788","-41.1304","Porirua","North Island"
"5024","Porirua","Wellington","174.8788","-41.1304","Porirua","North Island"
"5024","Porirua East","Wellington","174.8788","-41.1304","Porirua","North Island"
"5024","Ranui Heights","Wellington","174.8788","-41.1304","Porirua","North Island"
"5024","Waitangirua","Wellington","174.8788","-41.1304","Porirua City","North Island"
"5024","Whitby","Wellington","174.8788","-41.1304","Porirua","North Island"
"5026","Camborne","Wellington","174.8705","-41.0629","Porirua","North Island"
"5026","Karehana Bay","Wellington","174.8705","-41.0629","Porirua City","North Island"
"5026","Mana","Wellington","174.8705","-41.0629","Porirua","North Island"
"5026","Plimmerton","Wellington","174.8705","-41.0629","Porirua","North Island"
"5026","Pukerua Bay","Wellington","174.8705","-41.0629","Porirua","North Island"
"5028","Glenside","Wellington","174.8503","-41.175","Wellington","North Island"
"5028","Grenada North","Wellington","174.8503","-41.175","Wellington City","North Island"
"5028","Takapu Valley","Wellington","174.8503","-41.175","Wellington","North Island"
"5028","Tawa","Wellington","174.8503","-41.175","Wellington","North Island"
"5032","Maungakotukutuku","Wellington","174.9695","-40.8948","Kapiti Coast","North Island"
"5032","Nikau Valley","Wellington","174.9695","-40.8948","Kapiti Coast","North Island"
"5032","Paraparaumu","Wellington","174.9695","-40.8948","Kapiti Coast","North Island"
"5032","Paraparaumu Beach","Wellington","174.9695","-40.8948","Kapiti Coast District","North Island"
"5032","Raumati Beach","Wellington","174.9695","-40.8948","Kapiti Coast","North Island"
"5032","Raumati South","Wellington","174.9695","-40.8948","Kapiti Coast","North Island"
"5034","Maunganui","Wellington","174.9682","-40.9769","Kapiti Coast","North Island"
"5034","Paekakariki","Wellington","174.9682","-40.9769","Kapiti Coast District","North Island"
"5034","Queen Elizabeth Park","Wellington","174.9682","-40.9769","Kapiti Coast","North Island"
"5036","Otaihanga","Wellington","175.0507","-40.8733","Kapiti Coast","North Island"
"5036","Waikanae","Wellington","175.0507","-40.8733","Kapiti Coast District","North Island"
"5036","Waikanae Beach","Wellington","175.0507","-40.8733","Kapiti Coast","North Island"
"5036","Waikanae Park","Wellington","175.0507","-40.8733","Kapiti Coast","North Island"
"5040","Alicetown","Wellington","174.9015","-41.2095","Lower Hutt City","North Island"
"5041","Taita","Wellington","174.9476","-41.1986","Lower Hutt City","North Island"
"5042","Lower Hutt","Wellington","174.922","-41.2148","Lower Hutt City","North Island"
"5043","Gracefield","Wellington","174.9053","-41.2271","Lower Hutt City","North Island"
"5044","Naenae","Wellington","174.9358","-41.1988","Lower Hutt City","North Island"
"5045","Petone","Wellington","174.8662","-41.2253","Lower Hutt City","North Island"
"5046","Petone","Wellington","174.8795","-41.2255","Lower Hutt City","North Island"
"5047","Eastbourne","Wellington","174.8985","-41.2906","Lower Hutt City","North Island"
"5048","Wainuiomata","Wellington","174.9457","-41.2608","Lower Hutt City","North Island"
"5049","Homedale","Wellington","174.9546","-41.2725","Lower Hutt City","North Island"
"5050","Maungaraki","Wellington","174.8783","-41.209","Lower Hutt City","North Island"
"5140","Kingsley Heights","Wellington","175.0737","-41.124","Upper Hutt City","North Island"
"5141","Stokes Valley","Wellington","174.9816","-41.1745","Lower Hutt City","North Island"
"5142","Silverstream","Wellington","175.012","-41.148","Upper Hutt City","North Island"
"5143","Trentham","Wellington","175.0342","-41.138","Upper Hutt City","North Island"
"5240","Ranui Heights","Wellington","174.8403","-41.1349","Porirua City","North Island"
"5242","Onepoto","Wellington","174.838","-41.1086","Porirua City","North Island"
"5243","Cannons Creek","Wellington","174.8654","-41.1416","Porirua City","North Island"
"5245","Whitby","Wellington","174.8933","-41.1178","Porirua City","North Island"
"5247","Paremata","Wellington","174.8686","-41.0933","Porirua City","North Island"
"5249","Linden","Wellington","174.8247","-41.1703","Wellington City","North Island"
"5250","Waikanae","Wellington","175.0642","-40.8767","Kapiti Coast District","North Island"
"5252","Paraparaumu Beach","Wellington","174.9811","-40.8939","Kapiti Coast District","North Island"
"5254","Paraparaumu","Wellington","175.0055","-40.9165","Kapiti Coast District","North Island"
"5255","Raumati Beach","Wellington","174.9822","-40.9189","Kapiti Coast District","North Island"
"5258","Paekakariki","Wellington","174.9515","-40.9884","Kapiti Coast District","North Island"
"5371","Upper Hutt","Wellington","175.088","-41.1669","Upper Hutt City","North Island"
"5372","Kaitoke","Wellington","175.1665","-41.0519","Upper Hutt City","North Island"
"5373","Homedale","Wellington","175.0608","-41.277","Lower Hutt City","North Island"
"5381","Pukerua Bay","Wellington","174.9695","-41.0521","Porirua City","North Island"
"5391","Reikorangi","Wellington","175.1072","-40.9005","Kapiti Coast District","North Island"
"5510","Levin","Manawatu-Wanganui","175.2511","-40.5963","Horowhenua District","North Island"
"5510","Waitarere","Manawatu-Wanganui","175.2511","-40.5963","Horowhenua","North Island"
"5510","Waitarere Beach","Manawatu-Wanganui","175.2511","-40.5963","Horowhenua","North Island"
"5512","Otaki","Wellington","175.1404","-40.7402","Kapiti Coast District","North Island"
"5512","Otaki Beach","Wellington","175.1404","-40.7402","Kapiti Coast","North Island"
"5540","Levin","Manawatu-Wanganui","175.2866","-40.6222","Horowhenua District","North Island"
"5541","Manakau","Manawatu-Wanganui","175.2168","-40.7124","Horowhenua District","North Island"
"5542","Otaki","Wellington","175.1389","-40.7526","Kapiti Coast District","North Island"
"5543","Otaki","Wellington","175.156","-40.7621","Kapiti Coast District","North Island"
"5544","Te Horo","Wellington","175.1192","-40.804","Kapiti Coast District","North Island"
"5570","Ohau","Manawatu-Wanganui","175.2619","-40.6766","Horowhenua District","North Island"
"5571","Levin","Manawatu-Wanganui","175.3004","-40.621","Horowhenua District","North Island"
"5572","Waitarere","Manawatu-Wanganui","175.2628","-40.5336","Horowhenua District","North Island"
"5573","Manakau","Wellington","175.2017","-40.7072","Kapiti Coast District","North Island"
"5574","Waitarere","Manawatu-Wanganui","175.2388","-40.5584","Horowhenua District","North Island"
"5575","Koputaroa","Manawatu-Wanganui","175.3219","-40.5666","Horowhenua District","North Island"
"5581","Manakau","Wellington","175.3732","-40.7911","Kapiti Coast District","North Island"
"5710","Featherston","Wellington","175.2937","-41.1169","South Wairarapa District","North Island"
"5710","Rimutaka Hill","Wellington","175.2937","-41.1169","South Wairarapa","North Island"
"5711","Martinborough","Wellington","175.4593","-41.2205","South Wairarapa District","North Island"
"5712","Greytown","Wellington","175.4599","-41.0824","South Wairarapa District","North Island"
"5713","Carterton","Wellington","175.5229","-41.0281","Carterton District","North Island"
"5713","Clareville","Wellington","175.5229","-41.0281","Carterton","North Island"
"5740","Featherston","Wellington","175.3248","-41.117","South Wairarapa District","North Island"
"5741","Martinborough","Wellington","175.4583","-41.2191","South Wairarapa District","North Island"
"5742","Greytown","Wellington","175.4603","-41.0802","South Wairarapa District","North Island"
"5743","Carterton","Wellington","175.5276","-41.0251","Carterton District","North Island"
"5771","Kahutara","Wellington","175.3549","-41.1711","South Wairarapa District","North Island"
"5772","Pirinoa","Wellington","175.2716","-41.4073","South Wairarapa District","North Island"
"5773","Cross Creek","Wellington","175.2043","-41.2346","South Wairarapa District","North Island"
"5781","Pahautea","Wellington","175.3866","-41.3133","South Wairarapa District","North Island"
"5782","Waipawa","Wellington","175.5092","-41.4322","South Wairarapa District","North Island"
"5783","Martinborough","Wellington","175.432","-41.1866","South Wairarapa District","North Island"
"5784","Hinakura","Wellington","175.6286","-41.3109","South Wairarapa District","North Island"
"5791","Carterton","Wellington","175.5024","-40.9664","Carterton District","North Island"
"5792","Parkvale","Wellington","175.5423","-41.1168","South Wairarapa District","North Island"
"5794","Greytown","Wellington","175.4291","-41.1065","South Wairarapa District","North Island"
"5810","Homebush","Wellington","175.6535","-40.9516","Masterton","North Island"
"5810","Lansdowne","Wellington","175.6535","-40.9516","Masterton","North Island"
"5810","Masterton","Wellington","175.6535","-40.9516","Masterton District","North Island"
"5810","Solway","Wellington","175.6535","-40.9516","Masterton","North Island"
"5810","Te Ore Ore","Wellington","175.6535","-40.9516","Masterton","North Island"
"5840","Masterton","Wellington","175.6614","-40.9497","Masterton District","North Island"
"5842","Masterton","Wellington","175.6487","-40.9581","Masterton District","North Island"
"5871","Bideford","Wellington","175.8391","-40.8459","Masterton District","North Island"
"5872","Riversdale Beach","Wellington","176.0402","-41.0602","Carterton District","North Island"
"5881","Kopuaranga","Wellington","175.5948","-40.8215","Masterton District","North Island"
"5882","Mauriceville","Wellington","175.7584","-40.7872","Masterton District","North Island"
"5883","Homewood","Wellington","175.8129","-41.215","Carterton District","North Island"
"5884","Gladstone","Wellington","175.6531","-41.116","Masterton District","North Island"
"5885","Masterton","Wellington","175.6525","-40.983","Masterton District","North Island"
"5886","Upper Tauheru","Wellington","175.7476","-40.8768","Masterton District","North Island"
"5887","Clareville","Wellington","175.6125","-41.0162","Carterton District","North Island"
"5888","Solway","Wellington","175.5684","-40.9051","Masterton District","North Island"
"5889","Tinui","Wellington","176.0156","-40.8671","Masterton District","North Island"
"5890","Tauweru","Wellington","175.8675","-41.0722","Masterton District","North Island"
"5894","Tinui","Wellington","176.0837","-40.7768","Masterton District","North Island"
"6011","Aro Valley","Wellington","174.7842","-41.2829","Wellington","North Island"
"6011","Mount Victoria","Wellington","174.7842","-41.2829","Wellington City","North Island"
"6011","Mt Cook","Wellington","174.7842","-41.2829","Wellington","North Island"
"6011","Mt Victoria","Wellington","174.7842","-41.2829","Wellington","North Island"
"6011","Oriental Bay","Wellington","174.7842","-41.2829","Wellington","North Island"
"6011","Pipitea","Wellington","174.7842","-41.2829","Wellington","North Island"
"6011","Roseneath","Wellington","174.7842","-41.2829","Wellington","North Island"
"6011","Te Aro","Wellington","174.7842","-41.2829","Wellington","North Island"
"6011","Thorndon","Wellington","174.7842","-41.2829","Wellington","North Island"
"6011","Wellington Central","Wellington","174.7842","-41.2829","Wellington","North Island"
"6012","Aro Valley","Wellington","174.7405","-41.2869","Wellington","North Island"
"6012","Highbury","Wellington","174.7405","-41.2869","Wellington","North Island"
"6012","Karori","Wellington","174.7405","-41.2869","Wellington City","North Island"
"6012","Kelburn","Wellington","174.7405","-41.2869","Wellington","North Island"
"6012","Northland","Wellington","174.7405","-41.2869","Wellington","North Island"
"6012","Wadestown","Wellington","174.7405","-41.2869","Wellington","North Island"
"6012","Wilton","Wellington","174.7405","-41.2869","Wellington","North Island"
"6021","Aro Valley","Wellington","174.779","-41.3052","Wellington","North Island"
"6021","Brooklyn","Wellington","174.779","-41.3052","Wellington","North Island"
"6021","Hataitai","Wellington","174.779","-41.3052","Wellington","North Island"
"6021","Kelburn","Wellington","174.779","-41.3052","Wellington","North Island"
"6021","Kilbirnie","Wellington","174.779","-41.3052","Wellington","North Island"
"6021","Kingston","Wellington","174.779","-41.3052","Wellington","North Island"
"6021","Mornington","Wellington","174.779","-41.3052","Wellington","North Island"
"6021","Mt Cook","Wellington","174.779","-41.3052","Wellington","North Island"
"6021","Newtown","Wellington","174.779","-41.3052","Wellington","North Island"
"6021","Roseneath","Wellington","174.779","-41.3052","Wellington","North Island"
"6021","Vogeltown","Wellington","174.779","-41.3052","Wellington","North Island"
"6021","Wellington","Wellington","174.779","-41.3052","Wellington City","North Island"
"6022","Breaker Bay","Wellington","174.8166","-41.3155","Wellington","North Island"
"6022","Karaka Bays","Wellington","174.8166","-41.3155","Wellington","North Island"
"6022","Kilbirnie","Wellington","174.8166","-41.3155","Wellington","North Island"
"6022","Lyall Bay","Wellington","174.8166","-41.3155","Wellington","North Island"
"6022","Maupuia","Wellington","174.8166","-41.3155","Wellington","North Island"
"6022","Miramar","Wellington","174.8166","-41.3155","Wellington City","North Island"
"6022","Moa Point","Wellington","174.8166","-41.3155","Wellington","North Island"
"6022","Rongotai","Wellington","174.8166","-41.3155","Wellington","North Island"
"6022","Seatoun","Wellington","174.8166","-41.3155","Wellington","North Island"
"6022","Strathmore Park","Wellington","174.8166","-41.3155","Wellington","North Island"
"6023","Berhampore","Wellington","174.7506","-41.3375","Wellington","North Island"
"6023","Houghton Bay","Wellington","174.7506","-41.3375","Wellington","North Island"
"6023","Island Bay","Wellington","174.7506","-41.3375","Wellington","North Island"
"6023","Melrose","Wellington","174.7506","-41.3375","Wellington","North Island"
"6023","Owhiro Bay","Wellington","174.7506","-41.3375","Wellington City","North Island"
"6023","Southgate","Wellington","174.7506","-41.3375","Wellington","North Island"
"6035","Broadmeadows","Wellington","174.7942","-41.2466","Wellington","North Island"
"6035","Crofton Downs","Wellington","174.7942","-41.2466","Wellington","North Island"
"6035","Kaiwharawhara","Wellington","174.7942","-41.2466","Wellington","North Island"
"6035","Khandallah","Wellington","174.7942","-41.2466","Wellington City","North Island"
"6035","Ngaio","Wellington","174.7942","-41.2466","Wellington","North Island"
"6035","Ngauranga","Wellington","174.7942","-41.2466","Wellington","North Island"
"6035","Pipitea","Wellington","174.7942","-41.2466","Wellington","North Island"
"6037","Churton Park","Wellington","174.7805","-41.1951","Wellington","North Island"
"6037","Glenside","Wellington","174.7805","-41.1951","Wellington","North Island"
"6037","Grenada Village","Wellington","174.7805","-41.1951","Wellington","North Island"
"6037","Johnsonville","Wellington","174.7805","-41.1951","Wellington","North Island"
"6037","Newlands","Wellington","174.7805","-41.1951","Wellington","North Island"
"6037","Ohariu","Wellington","174.7805","-41.1951","Wellington City","North Island"
"6037","Paparangi","Wellington","174.7805","-41.1951","Wellington","North Island"
"6037","Woodridge","Wellington","174.7805","-41.1951","Wellington","North Island"
"6140","Mount Victoria","Wellington","174.7794","-41.2809","Wellington City","North Island"
"6141","Mount Victoria","Wellington","174.7762","-41.2942","Wellington City","North Island"
"6142","Mount Victoria","Wellington","174.7757","-41.2902","Wellington City","North Island"
"6143","Kelburn","Wellington","174.775","-41.2825","Wellington City","North Island"
"6144","Kaiwharawhara","Wellington","174.778","-41.2759","Wellington City","North Island"
"6145","Kelburn","Wellington","174.7761","-41.2798","Wellington City","North Island"
"6146","Mount Victoria","Wellington","174.7763","-41.2838","Wellington City","North Island"
"6147","Karori","Wellington","174.7368","-41.2851","Wellington City","North Island"
"6148","Mount Victoria","Wellington","174.7752","-41.2842","Wellington City","North Island"
"6149","Wellington","Wellington","174.7831","-41.2942","Wellington City","North Island"
"6150","Kelburn","Wellington","174.7618","-41.289","Wellington City","North Island"
"6160","Kelburn","Wellington","174.7775","-41.2776","Wellington City","North Island"
"6241","Rongotai","Wellington","174.7942","-41.3194","Wellington City","North Island"
"6242","Berhampore","Wellington","174.7795","-41.3133","Wellington City","North Island"
"6243","Miramar","Wellington","174.8159","-41.316","Wellington City","North Island"
"6244","Strathmore Park","Wellington","174.8103","-41.3331","Wellington City","North Island"
"6440","Newlands","Wellington","174.807","-41.223","Wellington City","North Island"
"6441","Ngaio","Wellington","174.7909","-41.2464","Wellington City","North Island"
"6442","Newlands","Wellington","174.8229","-41.2227","Wellington City","North Island"
"6443","Ngaio","Wellington","174.773","-41.2512","Wellington City","North Island"
"6972","Karori West","Wellington","174.6811","-41.2839","Wellington City","North Island"
"7005","Mapua","Tasman","173.0951","-41.2456","Tasman District","South Island"
"7005","Ruby Bay","Tasman","173.0951","-41.2456","Tasman","South Island"
"7007","Murchison","Tasman","172.3292","-41.8066","Tasman District","South Island"
"7010","Atawhai","Nelson","173.3357","-41.2881","Nelson","South Island"
"7010","Beachville","Nelson","173.3357","-41.2881","Nelson","South Island"
"7010","Britannia Heights","Nelson","173.3357","-41.2881","Nelson","South Island"
"7010","Maitai","Nelson","173.3357","-41.2881","Nelson","South Island"
"7010","Marybank","Nelson","173.3357","-41.2881","Nelson","South Island"
"7010","Nelson Central","Nelson","173.3357","-41.2881","Nelson","South Island"
"7010","Nelson East","Nelson","173.3357","-41.2881","Nelson City","South Island"
"7010","Nelson South","Nelson","173.3357","-41.2881","Nelson","South Island"
"7010","Port Nelson","Nelson","173.3357","-41.2881","Nelson","South Island"
"7010","Stepheyville","Nelson","173.3357","-41.2881","Nelson","South Island"
"7010","The Brook","Nelson","173.3357","-41.2881","Nelson","South Island"
"7010","The Wood","Nelson","173.3357","-41.2881","Nelson","South Island"
"7010","Toi Toi","Nelson","173.3357","-41.2881","Nelson","South Island"
"7010","Wakapuaka","Nelson","173.3357","-41.2881","Nelson","South Island"
"7010","Washington Valley","Nelson","173.3357","-41.2881","Nelson","South Island"
"7011","Annesbrook","Nelson","173.2432","-41.3097","Nelson","South Island"
"7011","Bishopdale","Nelson","173.2432","-41.3097","Nelson","South Island"
"7011","Enner Glynn","Nelson","173.2432","-41.3097","Nelson","South Island"
"7011","Moana","Nelson","173.2432","-41.3097","Nelson","South Island"
"7011","Monaco","Nelson","173.2432","-41.3097","Nelson","South Island"
"7011","Nelson Airport","Nelson","173.2432","-41.3097","Nelson","South Island"
"7011","Stoke","Nelson","173.2432","-41.3097","Nelson City","South Island"
"7011","Tahunanui","Nelson","173.2432","-41.3097","Nelson","South Island"
"7011","Wakatu","Nelson","173.2432","-41.3097","Nelson","South Island"
"7020","Hope","Nelson","173.185","-41.3437","Nelson","South Island"
"7020","Richmond","Nelson","173.185","-41.3437","Nelson City","South Island"
"7022","Brightwater","Tasman","173.1066","-41.3743","Tasman District","South Island"
"7025","Pigeon Valley","Tasman","173.0398","-41.406","Tasman","South Island"
"7025","Wai-iti","Tasman","173.0398","-41.406","Tasman","South Island"
"7025","Wakefield","Tasman","173.0398","-41.406","Tasman District","South Island"
"7040","Nelson East","Nelson","173.2837","-41.271","Nelson City","South Island"
"7041","Stoke","Nelson","173.2328","-41.3146","Nelson City","South Island"
"7042","Nelson South","Nelson","173.2766","-41.2744","Nelson City","South Island"
"7043","Port Nelson","Nelson","173.2774","-41.265","Nelson City","South Island"
"7044","Wakatu","Nelson","173.2426","-41.301","Nelson City","South Island"
"7045","Nelson","Nelson","173.2772","-41.2832","Nelson City","South Island"
"7046","Nelson South","Nelson","173.2699","-41.281","","South Island"
"7047","Nelson East","Nelson","173.2944","-41.269","Nelson City","South Island"
"7048","Mapua","Tasman","173.0958","-41.2532","Tasman District","South Island"
"7049","Murchison","Tasman","172.3257","-41.8003","Tasman District","South Island"
"7050","Richmond","Tasman","173.1848","-41.3385","Tasman District","South Island"
"7051","Brightwater","Tasman","173.11","-41.3765","Tasman District","South Island"
"7052","Wakefield","Tasman","173.0428","-41.4062","Tasman District","South Island"
"7053","Saint Arnaud","Tasman","172.8462","-41.8025","Tasman District","South Island"
"7054","Collingwood","Tasman","172.6823","-40.6764","Tasman District","South Island"
"7055","Tapawera","Tasman","172.8237","-41.389","Tasman District","South Island"
"7071","Hira","Nelson","173.4167","-41.1983","Nelson City","South Island"
"7072","Lake Rotoroa","Tasman","172.678","-41.8618","Tasman District","South Island"
"7073","Baton","Tasman","172.5673","-41.1442","Tasman District","South Island"
"7077","Matakitaki","Tasman","172.433","-41.941","Tasman District","South Island"
"7081","Richmond","Nelson","173.1862","-41.3498","Nelson City","South Island"
"7091","Brightwater","Tasman","173.1111","-41.4317","Tasman District","South Island"
"7095","Hiwipango","Tasman","172.9526","-41.5222","Tasman District","South Island"
"7096","Motupiko","Tasman","172.8166","-41.4449","Tasman District","South Island"
"7100","Havelock","Marlborough","173.7574","-41.2818","Marlborough District","South Island"
"7110","Takaka","Tasman","172.8102","-40.8562","Tasman District","South Island"
"7120","Lower Moutere","Tasman","173.0119","-41.1188","Tasman","South Island"
"7120","Motueka","Tasman","173.0119","-41.1188","Tasman","South Island"
"7120","Port Motueka","Tasman","173.0119","-41.1188","Tasman District","South Island"
"7142","Takaka","Tasman","172.8059","-40.8595","Tasman District","South Island"
